OID_,timestamp,heading,speedmph,vehicleid,latitude,longitude
40,1:57:50 AM,81.247541,11,70724,39.105567,-94.713511
41,1:57:50 AM,127.101616,12,80824,39.124927,-94.62443
42,1:57:50 AM,116.950664,10,90924,39.123229,-94.622573
43,1:58:00 AM,229.857999,11,10124,41.769007,-88.154568
44,1:58:00 AM,73.955157,9,20224,41.768956,-88.153825
45,1:58:00 AM,88.137741,10,60624,39.105349,-94.712225
46,1:58:00 AM,80.498625,10,70724,39.105708,-94.712403
47,1:58:00 AM,117.545325,8,80824,39.124393,-94.623547
48,1:58:00 AM,307.734919,9,90924,39.122779,-94.621819
49,1:58:10 AM,50.097937,10,10124,41.769364,-88.154039
50,1:58:10 AM,354.32101,9,20224,41.769545,-88.153126
51,1:58:10 AM,86.923349,9,60624,39.105387,-94.711103
52,1:58:10 AM,85.768637,11,70724,39.105845,-94.711298
53,1:58:10 AM,93.392255,11,80824,39.124118,-94.622492
54,1:58:10 AM,290.845568,9,90924,39.123209,-94.622786
55,1:58:20 AM,69.768642,11,10124,41.769848,-88.153134
56,1:58:20 AM,214.545851,11,20224,41.769444,-88.153536
57,1:58:20 AM,229.844574,9,60624,39.105519,-94.710593
58,1:58:20 AM,97.42171,10,70724,39.105927,-94.710183
59,1:58:20 AM,180.368105,10,80824,39.123946,-94.621523
60,1:58:20 AM,298.882751,9,90924,39.123605,-94.623786
61,1:58:30 AM,87.806322,10,10124,41.769877,-88.152023
62,1:58:30 AM,233.25601,9,20224,41.769206,-88.153562
63,1:58:30 AM,266.246416,9,60624,39.105425,-94.711693
64,1:58:30 AM,268.416969,9,70724,39.10588,-94.711136
65,1:58:30 AM,180.132992,11,80824,39.123483,-94.621522
66,1:58:30 AM,290.532415,8,90924,39.123974,-94.624802
67,1:58:40 AM,269.457091,9,10124,41.769833,-88.151763
68,1:58:40 AM,40.865299,12,20224,41.769052,-88.1535
69,1:58:40 AM,273.460211,8,60624,39.10538,-94.712814
70,1:58:40 AM,284.740299,9,70724,39.105958,-94.712242
71,1:58:40 AM,173.437574,10,80824,39.122855,-94.621535
72,1:58:40 AM,290.532415,8,90924,39.12428,-94.625853
73,1:58:50 AM,88.582963,9,10124,41.76981,-88.15185
74,1:58:50 AM,176.000265,8,20224,41.769187,-88.15257
75,1:58:50 AM,85.382577,8,60624,39.105445,-94.712115
76,1:58:50 AM,225.819161,9,70724,39.105892,-94.713327
77,1:58:50 AM,5.606403,9,80824,39.122592,-94.621541
78,1:58:50 AM,71.853209,8,90924,39.124195,-94.626068
79,1:59:00 AM,180.670246,9,10124,41.769555,-88.152244
80,1:59:00 AM,293.89005,11,20224,41.768673,-88.153208
81,1:59:00 AM,85.231493,8,60624,39.105516,-94.710996
82,1:59:00 AM,85.312903,8,70724,39.105893,-94.713102
83,1:59:00 AM,334.674915,9,80824,39.122453,-94.62163
84,1:59:00 AM,111.858354,12,90924,39.123941,-94.625002
85,1:59:10 AM,215.50429,8,10124,41.769493,-88.152922
86,1:59:10 AM,140.968417,10,20224,41.768587,-88.153864
87,1:59:10 AM,265.522237,12,60624,39.105578,-94.710761
88,1:59:10 AM,100.58004,8,70724,39.105857,-94.711998
89,1:59:10 AM,2.011955,9,80824,39.1233,-94.621574
90,1:59:10 AM,118.260861,12,90924,39.123581,-94.623981
91,1:59:20 AM,201.480923,8,10124,41.769753,-88.152768
92,1:59:20 AM,331.953861,11,20224,41.768847,-88.153536
93,1:59:20 AM,263.880005,12,60624,39.105507,-94.71188
94,1:59:20 AM,261.708514,8,70724,39.105704,-94.712867
95,1:59:20 AM,272.01749,8,80824,39.124071,-94.621774
96,1:59:20 AM,116.136389,12,90924,39.123184,-94.622982
97,1:59:30 AM,10.005784,8,10124,41.769743,-88.152902
98,1:59:30 AM,81.640875,10,20224,41.769141,-88.152871
99,1:59:30 AM,81.929374,12,60624,39.105512,-94.712164
100,1:59:30 AM,93.953422,12,70724,39.105826,-94.712844
101,1:59:30 AM,286.191939,8,80824,39.124132,-94.622888
102,1:59:30 AM,119.731726,11,90924,39.122822,-94.621964
103,1:59:40 AM,240.293366,12,10124,41.769564,-88.153053
104,1:59:40 AM,260.507373,9,20224,41.769066,-88.15333
105,1:59:40 AM,85.102129,11,60624,39.105601,-94.711047
106,1:59:40 AM,263.562608,12,70724,39.105795,-94.712542
107,1:59:40 AM,301.013705,8,80824,39.124498,-94.623901
108,1:59:40 AM,297.368324,11,90924,39.123193,-94.622893
109,1:59:50 AM,177.700319,12,10124,41.769613,-88.15308
110,1:59:50 AM,264.529508,9,20224,41.768955,-88.152938
111,1:59:50 AM,79.881832,11,60624,39.105714,-94.710082
112,1:59:50 AM,203.78973,12,70724,39.1057,-94.712994
113,1:59:50 AM,307.133441,12,80824,39.125064,-94.624743
114,1:59:50 AM,297.368324,10,90924,39.123594,-94.623891
115,2:00:00 AM,84.49555,9,20224,41.768885,-88.153
116,2:00:00 AM,124.165536,10,60624,39.105642,-94.71004
117,2:00:00 AM,265.643963,11,70724,39.105482,-94.714024
118,2:00:00 AM,274.501769,12,80824,39.12534,-94.625798
119,2:00:00 AM,268.523884,10,90924,39.123859,-94.624933
120,2:00:10 AM,87.451545,8,20224,41.768737,-88.153092
121,2:00:10 AM,52.779966,10,60624,39.1055,-94.710038
122,2:00:10 AM,273.401855,11,70724,39.105459,-94.715144
123,2:00:10 AM,141.003393,12,80824,39.125184,-94.626543
124,2:00:10 AM,306.586143,9,90924,39.124132,-94.625981
125,2:00:20 AM,87.451545,8,20224,41.76874,-88.153027
126,2:00:20 AM,91.011368,9,60624,39.105615,-94.710255
127,2:00:20 AM,273.122461,10,70724,39.105539,-94.716259
128,2:00:20 AM,113.347625,11,80824,39.124724,-94.625644
129,2:00:20 AM,102.566223,9,90924,39.124073,-94.626085
130,2:00:30 AM,279.373822,9,60624,39.10576,-94.710086
131,2:00:30 AM,274.272718,10,70724,39.105594,-94.71738
132,2:00:30 AM,110.244703,11,80824,39.1244,-94.624618
133,2:00:30 AM,284.118686,11,90924,39.123777,-94.625215
134,2:00:40 AM,274.801194,9,70724,39.10567,-94.718499
135,2:00:40 AM,111.959521,10,80824,39.124077,-94.623575
136,2:00:40 AM,287.624889,9,90924,39.124039,-94.626285
137,2:00:50 AM,277.703025,9,70724,39.105738,-94.719618
138,2:00:50 AM,117.701289,10,80824,39.123682,-94.622575
139,2:00:50 AM,294.690655,12,90924,39.124251,-94.627254
140,2:01:00 AM,275.724883,11,70724,39.10584,-94.720733
141,2:01:00 AM,169.163891,9,80824,39.123347,-94.621588
142,2:01:00 AM,285.584614,8,90924,39.124504,-94.628326
143,2:01:10 AM,275.679427,9,70724,39.105926,-94.72185
144,2:01:10 AM,89.985734,9,80824,39.123391,-94.622073
145,2:01:10 AM,304.998242,11,90924,39.124828,-94.629353
146,2:01:20 AM,274.822758,12,70724,39.106005,-94.722968
147,2:01:20 AM,21.00983,11,80824,39.123033,-94.621708
148,2:01:20 AM,158.567587,10,90924,39.125169,-94.630227
149,2:01:30 AM,274.822758,8,70724,39.106078,-94.724087
150,2:01:30 AM,168.650558,9,80824,39.123229,-94.621658
151,2:01:30 AM,314.86811,11,90924,39.125554,-94.630965
152,2:01:40 AM,272.350824,11,70724,39.106119,-94.725209
153,2:01:40 AM,116.038586,12,80824,39.123012,-94.621847
154,2:01:40 AM,138.14327,10,90924,39.125967,-94.63124
155,2:01:50 AM,272.350824,10,70724,39.106155,-94.726331
156,2:01:50 AM,305.283426,8,80824,39.123193,-94.622316
157,2:01:50 AM,130.498671,9,90924,39.125358,-94.63056
158,2:02:00 AM,272.350824,11,70724,39.10619,-94.727453
159,2:02:00 AM,307.746525,11,80824,39.123577,-94.623319
160,2:02:00 AM,117.473224,9,90924,39.125024,-94.629554
161,2:02:10 AM,70.716303,10,70724,39.106235,-94.728495
162,2:02:10 AM,292.51325,10,80824,39.123968,-94.624318
163,2:02:10 AM,127.090907,9,90924,39.125016,-94.62856
164,2:02:20 AM,190.543407,9,70724,39.106269,-94.728262
165,2:02:20 AM,292.839311,11,80824,39.124299,-94.625349
166,2:02:20 AM,94.015733,8,90924,39.124776,-94.627487
167,2:02:30 AM,3.214131,9,70724,39.106291,-94.728084
168,2:02:30 AM,254.237467,10,80824,39.124376,-94.62641
169,2:02:30 AM,287.104709,8,90924,39.124946,-94.627923
170,2:02:40 AM,179.502755,9,70724,39.106245,-94.728163
171,2:02:40 AM,70.240468,9,80824,39.124437,-94.626362
172,2:02:40 AM,240.499687,8,90924,39.12526,-94.628953
173,2:02:50 AM,91.856544,8,70724,39.10639,-94.727789
174,2:02:50 AM,263.237412,9,80824,39.124438,-94.626555
175,2:02:50 AM,285.773168,12,90924,39.125233,-94.629985
176,2:03:00 AM,77.814131,8,70724,39.106298,-94.727737
177,2:03:00 AM,251.892837,9,80824,39.124547,-94.626252
178,2:03:00 AM,309.466045,12,90924,39.125692,-94.630929
179,2:03:10 AM,271.804834,8,70724,39.10636,-94.727158
180,2:03:10 AM,282.641954,8,80824,39.124608,-94.626124
181,2:03:10 AM,121.866564,12,90924,39.125542,-94.63051
182,2:03:20 AM,89.638273,12,70724,39.10622,-94.727308
183,2:03:20 AM,78.745904,8,80824,39.124614,-94.626195
184,2:03:20 AM,103.030654,11,90924,39.125212,-94.629474
185,2:03:30 AM,92.611205,12,70724,39.106189,-94.726186
186,2:03:30 AM,112.800779,8,80824,39.124407,-94.625514
187,2:03:30 AM,285.150216,11,90924,39.125355,-94.629716
188,2:03:40 AM,92.200856,12,70724,39.106153,-94.725065
189,2:03:40 AM,112.800779,12,80824,39.124069,-94.624479
190,2:03:40 AM,135.2821,10,90924,39.125558,-94.630642
191,2:03:50 AM,263.105966,11,70724,39.106266,-94.725168
192,2:03:50 AM,119.405957,12,80824,39.123712,-94.623456
193,2:03:50 AM,109.782817,10,90924,39.125207,-94.629623
194,2:04:00 AM,272.479488,11,70724,39.106291,-94.726289
195,2:04:00 AM,117.243247,12,80824,39.123307,-94.622462
196,2:04:00 AM,101.735015,9,90924,39.125176,-94.62852
197,2:04:10 AM,271.875636,10,70724,39.106348,-94.727407
198,2:04:10 AM,13.260847,11,80824,39.123116,-94.621619
199,2:04:10 AM,277.824408,9,90924,39.125211,-94.627743
200,2:04:20 AM,92.5127,10,70724,39.106357,-94.726334
201,2:04:20 AM,296.221777,11,80824,39.123531,-94.622466
202,2:04:20 AM,277.824408,11,90924,39.12533,-94.628855
203,2:04:30 AM,92.5127,9,70724,39.106319,-94.725212
204,2:04:30 AM,296.713148,10,80824,39.123946,-94.623453
205,2:04:30 AM,92.313509,9,90924,39.125361,-94.628081
206,2:04:40 AM,274.496101,9,70724,39.106273,-94.725066
207,2:04:40 AM,292.859898,10,80824,39.124296,-94.624481
208,2:04:40 AM,97.94044,12,90924,39.125324,-94.626959
209,2:04:50 AM,273.22164,11,70724,39.106308,-94.726187
210,2:04:50 AM,292.526687,9,80824,39.124631,-94.625517
211,2:04:50 AM,93.12327,8,90924,39.125244,-94.625842
212,2:05:00 AM,94.860706,9,70724,39.106368,-94.726882
213,2:05:00 AM,213.793133,9,80824,39.124786,-94.626545
214,2:05:00 AM,126.624077,11,90924,39.124965,-94.624791
215,2:05:10 AM,92.822079,12,70724,39.106321,-94.725761
216,2:05:10 AM,91.551669,11,80824,39.124846,-94.62636
217,2:05:10 AM,119.398684,10,90924,39.124448,-94.623888
218,2:05:20 AM,138.341806,8,70724,39.106442,-94.72473
219,2:05:20 AM,357.384248,9,80824,39.125244,-94.62668
220,2:05:20 AM,111.18911,11,90924,39.12406,-94.622885
221,2:05:30 AM,49.42276,11,70724,39.106305,-94.724706
222,2:05:30 AM,320.052961,12,80824,39.125061,-94.626562
223,2:05:30 AM,90.378715,10,90924,39.124009,-94.621766
224,2:05:40 AM,193.475488,10,70724,39.106171,-94.723848
225,2:05:40 AM,322.794079,8,80824,39.124998,-94.626589
226,2:05:40 AM,283.19645,9,90924,39.123534,-94.621907
227,2:05:50 AM,92.914406,11,70724,39.106304,-94.724523
228,2:05:50 AM,176.247216,11,80824,39.124749,-94.626632
229,2:05:50 AM,296.978433,9,90924,39.123886,-94.622926
230,2:06:00 AM,269.593776,10,70724,39.106182,-94.724225
231,2:06:00 AM,303.584359,10,80824,39.124948,-94.62672
232,2:06:00 AM,293.473411,9,90924,39.124258,-94.623941
233,2:06:10 AM,95.587167,9,70724,39.106594,-94.724587
234,2:06:10 AM,272.161925,11,80824,39.12543,-94.627365
235,2:06:10 AM,290.641489,8,90924,39.124579,-94.624984
236,2:06:20 AM,96.467093,9,70724,39.106264,-94.724288
237,2:06:20 AM,271.893435,10,80824,39.125459,-94.628487
238,2:06:20 AM,284.438888,8,90924,39.12492,-94.626017
239,2:06:30 AM,95.772824,9,70724,39.106085,-94.723223
240,2:06:30 AM,277.636005,9,80824,39.125493,-94.629609
241,2:06:30 AM,115.686761,8,90924,39.12508,-94.626358
242,2:06:40 AM,95.772824,8,70724,39.105997,-94.722106
243,2:06:40 AM,299.072178,9,80824,39.125747,-94.630674
244,2:06:40 AM,119.326707,12,90924,39.124781,-94.625308
245,2:06:50 AM,95.772824,8,70724,39.105909,-94.720989
246,2:06:50 AM,315.31264,9,80824,39.126299,-94.631535
247,2:06:50 AM,115.599015,12,90924,39.124443,-94.624277
248,2:07:00 AM,95.772824,8,70724,39.105822,-94.719871
249,2:07:00 AM,135.329959,8,80824,39.126706,-94.632111
250,2:07:00 AM,115.243639,12,90924,39.12407,-94.623262
251,2:07:10 AM,276.033415,12,70724,39.105871,-94.719675
252,2:07:10 AM,137.381303,8,80824,39.126082,-94.631327
253,2:07:10 AM,109.016405,11,90924,39.123693,-94.622252
254,2:07:20 AM,276.033415,12,70724,39.105963,-94.720791
255,2:07:20 AM,111.001033,8,80824,39.125607,-94.630399
256,2:07:20 AM,281.450818,11,90924,39.123713,-94.62193
257,2:07:30 AM,276.033415,12,70724,39.106054,-94.721908
258,2:07:30 AM,96.630073,12,80824,39.125428,-94.629306
259,2:07:30 AM,290.7799,10,90924,39.124025,-94.622978
260,2:07:40 AM,276.033415,11,70724,39.106146,-94.723025
261,2:07:40 AM,301.514848,12,80824,39.124833,-94.629578
262,2:07:40 AM,297.1332,10,90924,39.124406,-94.623986
263,2:07:50 AM,96.32462,11,70724,39.106378,-94.723564
264,2:07:50 AM,309.265282,12,80824,39.125148,-94.630435
265,2:07:50 AM,297.68875,9,90924,39.124785,-94.624997
266,2:08:00 AM,71.154376,10,70724,39.106209,-94.7225
267,2:08:00 AM,319.11495,11,80824,39.125731,-94.631266
268,2:08:00 AM,285.240875,9,90924,39.125112,-94.626032
269,2:08:10 AM,96.344004,10,70724,39.106226,-94.721496
270,2:08:10 AM,319.854426,11,80824,39.126404,-94.631821
271,2:08:10 AM,106.119565,11,90924,39.125149,-94.625693
272,2:08:20 AM,168.043543,9,70724,39.106133,-94.720636
273,2:08:20 AM,69.488549,10,80824,39.126539,-94.632104
274,2:08:20 AM,122.26814,9,90924,39.124799,-94.624677
275,2:08:30 AM,275.983388,9,70724,39.106059,-94.721447
276,2:08:30 AM,340.681982,10,80824,39.126774,-94.632293
277,2:08:30 AM,117.874894,12,90924,39.124337,-94.623726
278,2:08:40 AM,275.609604,11,70724,39.106147,-94.722565
279,2:08:40 AM,160.2049,9,80824,39.126554,-94.63207
280,2:08:40 AM,113.430628,8,90924,39.123978,-94.622703
281,2:08:50 AM,278.787654,9,70724,39.106257,-94.723678
282,2:08:50 AM,135.922721,9,80824,39.126208,-94.631506
283,2:08:50 AM,3.229713,11,90924,39.123821,-94.621699
284,2:09:00 AM,95.535304,12,70724,39.106189,-94.722749
285,2:09:00 AM,120.380731,11,80824,39.125657,-94.630645
286,2:09:00 AM,292.430886,10,90924,39.124051,-94.622653
287,2:09:10 AM,95.8686,8,70724,39.106143,-94.721631
288,2:09:10 AM,98.991552,9,80824,39.12541,-94.629577
289,2:09:10 AM,292.430886,11,90924,39.124384,-94.623691
290,2:09:20 AM,275.08123,11,70724,39.106093,-94.720673
291,2:09:20 AM,207.952433,12,80824,39.124973,-94.629308
292,2:09:20 AM,305.831775,10,90924,39.124902,-94.624586
293,2:09:30 AM,268.147287,10,70724,39.106188,-94.721786
294,2:09:30 AM,255.253435,8,80824,39.124982,-94.628979
295,2:09:30 AM,277.575709,9,90924,39.125246,-94.625596
296,2:09:40 AM,84.150206,11,70724,39.106012,-94.722606
297,2:09:40 AM,225.527497,11,80824,39.124744,-94.629037
298,2:09:40 AM,253.658156,9,90924,39.125314,-94.626709
299,2:09:50 AM,84.150206,10,70724,39.106101,-94.721489
301,2:09:50 AM,2.571036,10,80824,39.124765,-94.628952
302,2:09:50 AM,274.236169,9,90924,39.1253,-94.627811
303,2:10:00 AM,117.663563,9,70724,39.106033,-94.72039
304,2:10:00 AM,95.784091,11,80824,39.124965,-94.628837
305,2:10:00 AM,274.236169,8,90924,39.125365,-94.628931
306,2:10:10 AM,38.278809,9,70724,39.105882,-94.719305
307,2:10:10 AM,105.554569,10,80824,39.124702,-94.627784
308,2:10:10 AM,104.663571,8,90924,39.125196,-94.628196
309,2:10:20 AM,277.207056,9,70724,39.105978,-94.720381
310,2:10:20 AM,26.096082,9,80824,39.125054,-94.627037
311,2:10:20 AM,80.601089,8,90924,39.125174,-94.627087
312,2:10:30 AM,95.860406,8,70724,39.105867,-94.720044
313,2:10:30 AM,272.483443,9,80824,39.124705,-94.627434
314,2:10:30 AM,182.518098,12,90924,39.124504,-94.626859
315,2:10:40 AM,103.47299,8,70724,39.105766,-94.71893
316,2:10:40 AM,301.562425,9,80824,39.124918,-94.628518
317,2:10:40 AM,81.274933,12,90924,39.123993,-94.626493
318,2:10:50 AM,96.524225,8,70724,39.105661,-94.717821
319,2:10:50 AM,122.97749,8,80824,39.124691,-94.628834
320,2:10:50 AM,81.274933,12,90924,39.124007,-94.626378
321,2:11:00 AM,90.630744,12,70724,39.105605,-94.716701
322,2:11:00 AM,103.812734,8,80824,39.12449,-94.627748
323,2:11:10 AM,93.356947,12,70724,39.105553,-94.715581
324,2:11:10 AM,135.995392,8,80824,39.124675,-94.627084
325,2:11:20 AM,102.055083,12,70724,39.105471,-94.714465
326,2:11:20 AM,284.570232,12,80824,39.124444,-94.627824
327,2:11:30 AM,79.834925,11,70724,39.105601,-94.713373
328,2:11:30 AM,299.954363,12,80824,39.124681,-94.628901
329,2:11:40 AM,82.758031,11,70724,39.10575,-94.712267
330,2:11:40 AM,110.1601,12,80824,39.124464,-94.628441
331,2:11:50 AM,79.241167,10,70724,39.105871,-94.711155
332,2:11:50 AM,105.53494,11,80824,39.12417,-94.627391
333,2:12:00 AM,79.241167,10,70724,39.106012,-94.7102
334,2:12:00 AM,0.251884,11,80824,39.124569,-94.626946
335,2:12:10 AM,179.533353,10,80824,39.124658,-94.626959
336,2:12:20 AM,280.238436,10,80824,39.124301,-94.627105
337,2:12:30 AM,359.577288,9,80824,39.124653,-94.626993
338,2:12:40 AM,119.216067,9,80824,39.124687,-94.627131
339,2:12:50 AM,203.955126,11,80824,39.12471,-94.627253
340,2:13:00 AM,198.909981,9,80824,39.124531,-94.627038
341,2:13:10 AM,145.648829,12,80824,39.123955,-94.62665
